"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-03-31,97205,"93277","CA","Visalia","Tulare","Visalia",759,190000,0.00158144438587243,0.00475938656795346,0.0656197420078519,0.059670394260233,-0.0383430244677611,"2006-05","2006-Q2",282500,-0.327433628318584,"2004-09"
2016-03-31,417444,"85142","AZ","Phoenix","Pinal","Queen Creek",760,251800,0.00358708648864089,0.0157321500605083,0.101487314085739,0.110492465966643,-0.0230713175934585,"2006-04","2006-Q2",319100,-0.210905672203071,"2005-06"
2016-03-31,63968,"15237","PA","Pittsburgh","Allegheny","Ross Township",761,214100,0.00328022492970947,0.0108593012275732,0.0536417322834646,0.0480739865828224,0.0279602709831217,"2016-03","2016-Q1",214100,0,"2016-03"
2016-03-31,72428,"33125","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",762,204200,0.00640709709216363,0.0455709165386585,0.238326258338387,0.108872696017779,-0.0299965516049991,"2007-05","2007-Q2",303700,-0.327625946657886,"2004-12"
2016-03-31,97116,"93063","CA","Ventura","Ventura","Simi Valley",763,520600,0.00385653682992673,0.0185873605947955,0.0791873963515755,0.0603396180852158,-0.0116965541957764,"2006-06","2006-Q2",590700,-0.118672761130862,"2005-03"
2016-03-31,62370,"12065","NY","Albany","Saratoga","Clifton Park",764,260100,0.00385951370127364,0.00502318392581144,-0.0026840490797546,0.0101439036702451,-0.000307054817824892,"2007-03","2007-Q1",265400,-0.0199698568198945,"2006-02"
2016-03-31,62179,"11691","NY","New York","Queens","New York",765,396300,0.0107115531752104,0.0475812846946868,0.0464747821494587,0.0281729539777733,-0.00373246467462174,"2006-12","2006-Q4",436200,-0.0914718019257221,"2006-01"
2016-03-31,95304,"87109","NM","Albuquerque","Bernalillo","Albuquerque",766,199100,0.00302267002518892,-0.0035035035035035,0.0310719834282755,-0.00611425399690269,0.00306458844282642,"2007-10","2007-Q4",230300,-0.135475466782458,"2006-06"
2016-03-31,74649,"38111","TN","Memphis","Shelby","Memphis",767,56200,0.0017825311942959,0.00716845878136201,-0.0157618213660245,-0.0178626213131808,-0.0287034469741747,"2007-01","2007-Q1",77900,-0.278562259306804,"1997-11"
2016-03-31,72391,"33062","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",768,311000,0.00549628192693178,0.0150130548302872,0.0418760469011725,0.0691706929720319,-0.0320823941426497,"2006-01","2006-Q1",437100,-0.28849233584992,"2004-11"
2016-03-31,72541,"33322","FL","Miami-Fort Lauderdale","Broward","Sunrise",769,133500,0.00150037509377344,0.00754716981132076,0.0987654320987654,0.119856595120729,-0.046225055373033,"2006-06","2006-Q2",216400,-0.383086876155268,"2004-06"
2016-03-31,73385,"35215","AL","Birmingham","Jefferson","Birmingham",770,81900,0.00614250614250614,0.0148698884758364,0.0554123711340206,0,-0.0209376750209251,"2007-10","2007-Q4",104000,-0.2125,"2001-03"
2016-03-31,87507,"67212","KS","Wichita","Sedgwick","Wichita",771,130000,-0.00230237912509593,-0.0083905415713196,0.0408326661329063,0.0144522188732503,0.0110246461618286,"2009-06","2009-Q2",134600,-0.0341753343239227,"2008-10"
2016-03-31,76601,"43235","OH","Columbus","Franklin","Columbus",772,217100,0.000922083909635777,0.00789229340761374,0.042747358309318,0.0375007408349788,0.0106900751688306,"2016-03","2016-Q1",217100,0,"2016-03"
2016-03-31,77586,"45324","OH","Dayton","Greene","Fairborn",773,92800,0,0.00650759219088937,0.00107874865156419,-0.00696417221143086,-0.0151451494194771,"2004-02","2004-Q1",111400,-0.166965888689408,
2016-03-31,72718,"33615","FL","Tampa","Hillsborough","Town 'n' Country",774,144400,0.00908455625436757,0.0292230933713471,0.103975535168196,0.0905818581128268,-0.0268141227166726,"2006-11","2006-Q4",202500,-0.286913580246914,"2005-03"
2016-03-31,77403,"45014","OH","Cincinnati","Butler","Fairfield",775,138500,0.00435097897026831,0.0131675201170446,0.0191317144959529,0.0102730707070144,-0.00688032196328869,"2007-03","2007-Q1",150800,-0.0815649867374005,"2003-09"
2016-03-31,72834,"33810","FL","Lakeland","Polk","Lakeland",776,152400,0.004614370468029,0.0112806901128069,0.0800850460666194,0.0656404178825338,-0.0246474771502061,"2006-09","2006-Q3",207100,-0.264123611781748,"2005-04"
2016-03-31,94949,"85375","AZ","Phoenix","Maricopa","Sun City West",777,206800,0.00145278450363196,0.0137254901960784,0.0782064650677789,0.0513442206373353,-0.0244191757197706,"2006-02","2006-Q1",266400,-0.223723723723724,"2005-04"
2016-03-31,69320,"27360","NC","Winston-Salem","Davidson","Thomasville",778,98500,0.00305498981670061,0.0196687370600414,0.0557341907824223,0.0214109319821716,0.00500833588880978,"2016-03","2016-Q1",98500,0,"2016-03"
2016-03-31,95811,"89115","NV","Las Vegas","Clark","Las Vegas",779,127000,0.0103420843277645,0.0300081103000811,0.157702825888788,0.159105605149999,-0.0533757989539485,"2006-11","2006-Q4",232000,-0.452586206896552,"2003-11"
2016-03-31,78584,"47401","IN","Bloomington","Monroe","Bloomington",780,187800,0.00589180503481521,0.0129449838187702,0.101466275659824,0.0272224137460753,0.0202395897477583,"2016-03","2016-Q1",187800,0,"2016-03"
2016-03-31,60592,"07083","NJ","New York","Union","Union",781,285000,0.00422832980972516,0.014957264957265,0.0474090407938258,-0.0014672039739525,-0.0275879073312699,"2006-07","2006-Q3",384800,-0.259355509355509,"2003-11"
2016-03-31,90675,"75080","TX","Dallas-Fort Worth","Dallas","Richardson",782,245700,0.00614250614250614,0.0254590984974958,0.156235294117647,0.0874085915360443,0.0415069820487659,"2016-03","2016-Q1",245700,0,"2016-03"
2016-03-31,92610,"78681","TX","Austin","Williamson","Round Rock",783,253500,0.00555335184450615,0.0188906752411576,0.0903225806451613,0.0573672922658965,0.0303434425378466,"2016-03","2016-Q1",253500,0,"2016-03"
2016-03-31,78926,"48044","MI","Detroit","Macomb","Macomb Township",784,252100,0.0035828025477707,0.00920736589271417,0.0019872813990461,0.0731757656057284,-0.0027735595852193,"2005-10","2005-Q4",262200,-0.0385202135774218,"2004-07"
2016-03-31,58514,"01844","MA","Boston","Essex","Methuen",785,288800,0.00242971190558834,0.0115586690017513,0.0478955007256894,0.034712378469965,-0.00855176355781273,"2005-10","2005-Q4",317300,-0.0898203592814371,"2004-05"
2016-03-31,72358,"33020","FL","Miami-Fort Lauderdale","Broward","Hollywood",786,167700,0.0078125,0.0263157894736842,0.121739130434783,0.103258139864771,-0.0413804589095518,"2006-04","2006-Q2",256400,-0.34594383775351,"2004-10"
2016-03-31,94872,"85283","AZ","Phoenix","Maricopa","Tempe",787,237300,-0.0016827934371056,0.00593471810089021,0.0986111111111111,0.0982829888130472,-0.0134461176541014,"2006-04","2006-Q2",272400,-0.128854625550661,"2005-08"
2016-03-31,60347,"06492","CT","New Haven","New Haven","Wallingford",788,235100,0.00341442594963722,0.0094461142121082,0.008147512864494,-0.000255015334091002,-0.0202263907621744,"2006-03","2006-Q1",288400,-0.184812760055479,"2004-05"
2016-03-31,72907,"33914","FL","Fort Myers","Lee","Cape Coral",789,254000,0.00236779794790845,0.0147822612864563,0.037158023683136,0.104253235891658,-0.0315514188291545,"2006-03","2006-Q1",350000,-0.274285714285714,"2005-01"
2016-03-31,97024,"92805","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim",790,466900,0.0110437418796016,0.0359440869758154,0.103000236239074,0.0847274496770087,-0.0182105510728231,"2007-02","2007-Q1",569000,-0.179437609841828,"2005-02"
2016-03-31,93204,"80014","CO","Denver","Arapahoe","Aurora",791,235100,0.008147512864494,0.0284339457567804,0.179628700451581,0.108132535761869,0.0292006022764562,"2016-03","2016-Q1",235100,0,"2016-03"
2016-03-31,76576,"43207","OH","Columbus","Franklin","Columbus",792,79400,-0.00251256281407035,0.00252525252525253,0.0686406460296097,0.0203266064453984,-0.0113489098472804,"2007-02","2007-Q1",90400,-0.121681415929204,"2002-08"
2016-03-31,60714,"07601","NJ","New York","Bergen","Hackensack",793,290300,0.0024171270718232,0.00973913043478261,0.019311797752809,0.0185581098415821,-0.0197810829253782,"2006-09","2006-Q3",360300,-0.19428254232584,"2004-09"
2016-03-31,91184,"76010","TX","Dallas-Fort Worth","Tarrant","Arlington",794,82700,0.0222496909765142,0.0810457516339869,0.095364238410596,0.045829312367716,-0.00273940640574366,"2007-01","2007-Q1",87500,-0.0548571428571429,"2005-05"
2016-03-31,60945,"08054","NJ","Philadelphia","Burlington","Mt Laurel Township",795,218400,-0.000914913083257091,0.00321543408360129,0,0.000458505465547043,-0.0216723169056459,"2006-06","2006-Q2",273100,-0.200292932991578,"2004-07"
2016-03-31,72715,"33612","FL","Tampa","Hillsborough","Tampa",796,101000,0.0181451612903226,0.0575916230366492,0.105032822757112,0.0788688781093159,-0.0380071497876782,"2006-10","2006-Q4",162200,-0.37731196054254,"2004-07"
2016-03-31,417437,"85122","AZ","Phoenix","Pinal","Casa Grande",797,143000,0.00140056022408964,0.0113154172560113,0.0445580715850986,0.0910354474902793,-0.0357512896065696,"2006-06","2006-Q2",206800,-0.308510638297872,"2005-01"
2016-03-31,84466,"60411","IL","Chicago","Cook","Chicago Heights",798,80400,-0.00248138957816377,0,-0.0618436406067678,-0.0259587651058967,-0.0472815982201724,"2007-03","2007-Q1",135500,-0.406642066420664,"1998-03"
2016-03-31,96389,"91367","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",799,661000,0.000908540278619019,0.010857929346995,0.0458860759493671,0.0571634092738249,-0.00960826364790557,"2006-04","2006-Q2",728600,-0.0927806752676366,"2005-08"
2016-03-31,94819,"85224","AZ","Phoenix","Maricopa","Chandler",800,225300,0.00044404973357016,0.00850492390331244,0.103870651641352,0.108354577366103,-0.0156520525334344,"2006-04","2006-Q2",263800,-0.145943896891585,"2005-07"
2016-03-31,97073,"92880","CA","Riverside","Riverside","Eastvale",801,495700,-0.00401848503114326,-0.0058162855996791,0.0153625563293732,0.0646482534657529,-0.0204547096076608,"2006-03","2006-Q1",609500,-0.186710418375718,"2004-08"
2016-03-31,97571,"94117","CA","San Francisco","San Francisco","San Francisco",802,1427200,-0.000420226922538171,0.00542444522719267,0.0793314678968464,0.112925523126028,0.0470823162067942,"2016-02","2016-Q1",1427800,-0.000420226922538171,"2016-01"
2016-03-31,65863,"19335","PA","Philadelphia","Chester","Downingtown",803,318800,-0.000940144155437167,-0.000313577924114142,0.0136724960254372,0.0188361361217597,0.000188400846448111,"2006-09","2006-Q3",321200,-0.0074719800747198,"2006-07"
2016-03-31,74127,"37043","TN","Clarksville","Montgomery","Clarksville",804,181800,0.000550357732526142,0.00776053215077605,0.030028328611898,0.0258757861633696,0.0255950550652706,"2016-03","2016-Q1",181800,0,"2016-03"
2016-03-31,82107,"55106","MN","Minneapolis-St Paul","Ramsey","Saint Paul",805,139500,-0.00357142857142857,0.00576784426820476,0.0697852760736196,0.0660877484780502,-0.0253294406182074,"2006-05","2006-Q2",182400,-0.235197368421053,"2002-07"
2016-03-31,74555,"37918","TN","Knoxville","Knox","Knoxville",806,128300,-0.00233281493001555,-0.00388198757763975,0.00469851213782302,0.00830917886811711,0.00447286552434711,"2009-11","2009-Q4",131200,-0.0221036585365854,"2007-01"
2016-03-31,67232,"22314","VA","Washington","Alexandria City","Alexandria",807,599000,-0.00249791840133222,-0.00630391506303915,0.0270919067215364,0.0318448699345897,0.00485152276795597,"2015-12","2015-Q4",602800,-0.00630391506303915,"2015-11"
2016-03-31,91712,"77063","TX","Houston","Harris","Houston",808,222100,0.00817067635043123,0.0164759725400458,0.150181253236665,0.0785164690876561,0.0471551725707902,"2016-03","2016-Q1",222100,0,"2016-03"
2016-03-31,99947,"98661","WA","Portland","Clark","Vancouver",809,232600,0.00867302688638335,0.0282935455349248,0.120423892100193,0.0713478455786412,0.00453951443064038,"2016-03","2016-Q1",232600,0,"2016-03"
2016-03-31,96572,"91977","CA","San Diego","San Diego","Spring Valley",810,402900,0.00901577761081893,0.0317541613316261,0.0865695792880259,0.0929859323331281,-0.0148663782110348,"2005-06","2005-Q2",474100,-0.150179287070238,"2004-06"
2016-03-31,96645,"92103","CA","San Diego","San Diego","San Diego",811,644500,-0.00401792613197342,-0.0133190447030006,0.0165615141955836,0.0551408678384571,0.00148608548091933,"2015-11","2015-Q4",653400,-0.0136210590756045,"2015-09"
2016-03-31,77002,"44102","OH","Cleveland","Cuyahoga","Cleveland",812,48200,0.00836820083682008,0.0593406593406593,0.00416666666666667,-0.00650991071368268,-0.0385318932679186,"2006-03","2006-Q1",71400,-0.324929971988796,"1998-03"
2016-03-31,96411,"91402","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",813,387700,0.00414400414400414,0.0208004212743549,0.0564032697547684,0.0860450232214929,-0.0232250036196836,"2006-08","2006-Q3",500600,-0.225529364762285,"2005-01"
2016-03-31,70891,"30114","GA","Atlanta","Cherokee","Canton",814,190900,0.00262605042016807,0.0100529100529101,0.0512114537444934,0.0373765016027803,0.00467537018634356,"2016-03","2016-Q1",190900,0,"2016-03"
2016-03-31,98440,"95831","CA","Sacramento","Sacramento","Sacramento",815,386700,0.00363353231248378,0.0109803921568627,0.0741666666666667,0.0604148066888808,-0.0188171085452939,"2005-12","2005-Q4",476100,-0.187775677378702,"2004-08"
2016-03-31,95818,"89122","NV","Las Vegas","Clark","Las Vegas",816,154200,0.00260078023407022,0.00390625,0.0836261419536191,0.126504911593087,-0.0479310902681036,"2006-07","2006-Q3",256400,-0.398595943837753,"2004-01"
2016-03-31,89903,"73072","OK","Oklahoma City","Cleveland","Norman",817,196000,-0.000509943906170321,0.000510464522715671,0.0283315844700944,0.0405142658167104,0.0222396800846574,"2016-02","2016-Q1",196100,-0.000509943906170321,"2016-02"
2016-03-31,64399,"16001","PA","Pittsburgh","Butler","Butler Township",818,142100,-0.00559832050384884,-0.0138792505204719,-0.02,0.0101543672414086,0.0145393508739864,"2015-05","2015-Q2",146100,-0.027378507871321,"2013-12"
2016-03-31,98543,"96003","CA","Redding","Shasta","Redding",819,235800,0.00212494687632809,0.0051150895140665,-0.0125628140703518,0.0403334586999098,-0.029555470491853,"2006-03","2006-Q1",318300,-0.259189443920829,"2004-06"
2016-03-31,66664,"20850","MD","Washington","Montgomery","Rockville",820,533300,0.001314307172362,0.00584685024519049,-0.000562218890554723,0.0182045524488865,-0.00480224469222135,"2006-03","2006-Q1",559600,-0.0469978556111508,"2005-08"
2016-03-31,65814,"19147","PA","Philadelphia","Philadelphia","Philadelphia",821,337300,-0.0014801657785672,-0.00236616385684709,0.0560425798371947,0.0497485907065156,0.0304866995142921,"2016-01","2016-Q1",338400,-0.00325059101654846,"2015-12"
2016-03-31,70975,"30236","GA","Atlanta","Clayton","Jonesboro",822,111300,0.00815217391304348,0.0239190432382705,0.133401221995927,0.0672049307316183,-0.0235139423795354,"2006-07","2006-Q3",142300,-0.217849613492621,"1999-10"
2016-03-31,97429,"93720","CA","Fresno","Fresno","Fresno",823,292300,0.00171350239890336,0.00793103448275862,0.0372604684173172,0.0485614874120357,-0.0314851298652199,"2006-01","2006-Q1",404100,-0.276664192031675,"2004-06"
2016-03-31,92224,"78045","TX","Laredo","Webb","Laredo",824,160200,0.00187617260787992,0.00691389063482087,0.0120025268477574,0.0325378295816328,0.0156190539375363,"2014-02","2014-Q1",165600,-0.0326086956521739,"2013-11"
2016-03-31,69455,"27615","NC","Raleigh","Wake","Raleigh",825,278700,0.00287873335732278,0.0112481857764877,0.0584884162552222,0.0342587682503264,0.0203715119133072,"2016-03","2016-Q1",278700,0,"2016-03"
2016-03-31,69060,"26554","WV","Fairmont","Marion","Fairmont",826,103800,0.00581395348837209,0.00972762645914397,0.0226600985221675,-0.00286537663117103,,"2010-12","2010-Q4",110800,-0.0631768953068592,
2016-03-31,81199,"53081","WI","Sheboygan","Sheboygan","Town of Sheboygan",827,91100,-0.00437158469945355,-0.0151351351351351,0.0022002200220022,-0.00582438248353612,-0.0170552404720224,"2007-06","2007-Q2",116500,-0.218025751072961,"2001-10"
2016-03-31,60944,"08053","NJ","Philadelphia","Burlington","Evesham",828,255600,0.00156739811912226,0.00868192580899763,0.0281576830249397,0.00516515369722526,-0.0181885257700279,"2006-07","2006-Q3",308800,-0.172279792746114,"2004-08"
2016-03-31,90690,"75098","TX","Dallas-Fort Worth","Collin","Wylie",829,210300,0.0105718404613167,0.0416047548291233,0.159955874241589,0.0804936354370398,0.02726464069233,"2016-03","2016-Q1",210300,0,"2016-03"
2016-03-31,95049,"85711","AZ","Tucson","Pima","Tucson",830,132300,0.00379362670713202,0.00684931506849315,0.0352112676056338,0.0222763149413117,-0.0312837242622814,"2006-06","2006-Q2",184300,-0.282148670645686,"2004-09"
2016-03-31,67776,"23608","VA","Virginia Beach","Newport News City","Newport News",831,167300,-0.00119402985074627,-0.0106445890005914,0.0195003046922608,-0.0103126770082479,-0.0125909631012209,"2007-07","2007-Q3",209000,-0.199521531100478,"2005-07"
2016-03-31,84693,"60804","IL","Chicago","Cook","Cicero",832,133200,0,0.00680272108843537,0.0588235294117647,0.0380741809186196,-0.0465729907465593,"2006-11","2006-Q4",221500,-0.398645598194131,"2002-01"
2016-03-31,67590,"23188","VA","Virginia Beach","James City","Williamsburg",833,298300,-0.000670016750418761,0.0026890756302521,0.00742992232353934,0.00866883505898053,-0.0086273828831448,"2006-09","2006-Q3",341300,-0.125988866100205,"2005-09"
2016-03-31,82114,"55113","MN","Minneapolis-St Paul","Ramsey","Roseville",834,224200,-0.000445831475702185,0.00854700854700855,0.0432759422987436,0.0532170984069149,-0.00801996039958275,"2006-05","2006-Q2",246200,-0.0893582453290008,"2004-07"
2016-03-31,93450,"80526","CO","Fort Collins","Larimer","Fort Collins",835,311500,0.00646203554119548,0.0280528052805281,0.153703703703704,0.0809210228821464,0.0397227805687146,"2016-03","2016-Q1",311500,0,"2016-03"
2016-03-31,99199,"97330","OR","Corvallis","Benton","Corvallis",836,320300,0.00407523510971787,0.0177947251350493,0.0705213903743316,0.0407627251776654,0.0258716244910713,"2016-03","2016-Q1",320300,0,"2016-03"
2016-03-31,72720,"33617","FL","Tampa","Hillsborough","Temple Terrace",837,122800,0.0115321252059308,0.0406779661016949,0.221890547263682,0.0875894006405638,-0.0295177740583966,"2006-12","2006-Q4",175000,-0.298285714285714,"2004-12"
